LSOA Code,Major Category,April_c,Aug_c,March_c,May_c,Nov_c
E01032785,Public Order Offences,0,-2,1,-1,0
E01032785,Robbery,0,1,1,-1,0
E01032785,Theft,0,-2,-3,0,4
E01032785,Vehicle Offences,0,2,0,-2,0
E01032785,Violence Against the Person,0,4,-1,1,0
E01032786,Arson and Criminal Damage,0,2,0,5,-5
E01032786,Burglary,1,-2,-1,1,2
E01032786,Drug Offences,-1,-1,-1,5,2
E01032786,Miscellaneous Crimes Against Society,0,0,-1,1,0
E01032786,Possession of Weapons,0,0,0,0,0
E01032786,Public Order Offences,3,1,0,2,2
E01032786,Robbery,0,0,0,2,0
E01032786,Theft,3,-1,1,-3,0
E01032786,Vehicle Offences,-3,-1,-1,0,-1
E01032786,Violence Against the Person,0,4,2,6,-1
E01032787,Arson and Criminal Damage,-1,0,0,1,4
E01032787,Burglary,3,1,-5,2,-1
E01032787,Drug Offences,0,-5,-5,2,-2
E01032787,Miscellaneous Crimes Against Society,0,0,1,0,0
E01032787,Possession of Weapons,0,0,-2,0,0
E01032787,Public Order Offences,-3,-1,-2,-1,-1
E01032787,Robbery,0,1,0,0,0
E01032787,Theft,0,0,-2,-2,1
E01032787,Vehicle Offences,0,-4,1,-2,2
E01032787,Violence Against the Person,-7,-2,4,1,-2
E01032788,Arson and Criminal Damage,2,0,2,-1,-1
E01032788,Burglary,2,-3,0,1,2
E01032788,Drug Offences,3,-2,3,1,1
E01032788,Miscellaneous Crimes Against Society,1,0,0,0,0
E01032788,Possession of Weapons,0,0,0,1,0
E01032788,Public Order Offences,-2,2,0,0,0
E01032788,Robbery,0,-1,-1,1,0
E01032788,Theft,-3,0,-1,2,-3
E01032788,Vehicle Offences,0,-3,0,-5,-3
E01032788,Violence Against the Person,-1,-6,-2,3,-5
E01032789,Arson and Criminal Damage,0,0,0,0,-1
E01032789,Burglary,0,0,-1,1,0
E01032789,Drug Offences,0,1,0,-1,0
E01032789,Public Order Offences,1,-1,1,1,0
E01032789,Robbery,0,1,0,0,0
E01032789,Theft,0,1,1,-1,-2
E01032789,Vehicle Offences,0,3,0,0,-1
E01032789,Violence Against the Person,-2,-1,0,-3,-4
E01032790,Arson and Criminal Damage,0,0,0,0,0
E01032790,Burglary,1,0,-2,0,-1
E01032790,Drug Offences,-1,1,1,1,0
E01032790,Miscellaneous Crimes Against Society,0,0,1,0,0
E01032790,Possession of Weapons,-1,1,0,0,0
E01032790,Public Order Offences,0,1,2,0,0
E01032790,Robbery,0,0,0,0,0
E01032790,Theft,-2,1,-1,-1,0
E01032790,Vehicle Offences,-1,1,-5,0,0
E01032790,Violence Against the Person,-2,6,1,-4,0
E01032803,Arson and Criminal Damage,0,-1,-3,0,-1
E01032803,Burglary,-5,-2,-4,-2,-6
E01032803,Drug Offences,0,-1,0,0,-1
E01032803,Miscellaneous Crimes Against Society,0,0,0,0,0
E01032803,Possession of Weapons,0,0,-1,0,0
E01032803,Public Order Offences,0,0,0,0,0
E01032803,Robbery,-1,0,0,0,-2
E01032803,Theft,-6,3,-2,-3,0
E01032803,Vehicle Offences,-2,1,1,0,1
E01032803,Violence Against the Person,-2,-3,-5,1,4
E01032805,Arson and Criminal Damage,3,4,-5,-3,0
E01032805,Burglary,-2,0,-2,-3,-3
E01032805,Drug Offences,0,-3,-4,-1,-2
E01032805,Miscellaneous Crimes Against Society,-2,0,1,1,0
E01032805,Possession of Weapons,0,0,-2,0,-1
E01032805,Public Order Offences,-2,2,-2,0,-1
E01032805,Robbery,1,1,-1,0,0
E01032805,Theft,-2,7,0,-1,0
E01032805,Vehicle Offences,-2,3,-2,0,-3
E01032805,Violence Against the Person,-1,13,-1,-4,-9
E01032834,Arson and Criminal Damage,0,0,0,1,0
E01032834,Burglary,-1,-1,-1,-1,0
E01032834,Drug Offences,0,1,1,-1,0
E01032834,Possession of Weapons,0,0,0,0,0
E01032834,Public Order Offences,0,0,0,0,1
E01032834,Robbery,0,-1,1,-1,0
E01032834,Theft,0,2,2,0,-3
E01032834,Vehicle Offences,-1,1,0,0,0
E01032834,Violence Against the Person,2,-2,5,-1,1
E01033000,Arson and Criminal Damage,1,0,-1,-2,1
E01033000,Burglary,1,1,0,0,0
E01033000,Drug Offences,0,0,0,2,2
E01033000,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033000,Public Order Offences,-2,-1,0,0,1
E01033000,Robbery,0,0,0,1,0
E01033000,Theft,0,0,0,1,0
E01033000,Vehicle Offences,-1,0,2,1,3
E01033000,Violence Against the Person,0,0,-2,2,-1
E01033030,Arson and Criminal Damage,0,-1,-3,0,-1
E01033030,Burglary,-2,0,1,-2,1
E01033030,Drug Offences,0,-1,-1,0,0
E01033030,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033030,Possession of Weapons,2,0,0,0,0
E01033030,Public Order Offences,0,1,-2,0,0
E01033030,Robbery,-1,1,0,-2,0
E01033030,Theft,2,8,1,-8,-5
E01033030,Vehicle Offences,3,0,-1,1,1
E01033030,Violence Against the Person,-1,3,5,-1,-1
E01033081,Arson and Criminal Damage,8,0,2,-2,-2
E01033081,Burglary,-1,-1,-1,0,-3
E01033081,Drug Offences,0,1,0,1,0
E01033081,Miscellaneous Crimes Against Society,0,0,0,1,1
E01033081,Possession of Weapons,0,0,0,0,-1
E01033081,Public Order Offences,0,1,1,-1,1
E01033081,Robbery,-2,0,-1,-1,0
E01033081,Theft,0,2,-1,3,1
E01033081,Vehicle Offences,-3,-1,3,-4,0
E01033081,Violence Against the Person,3,-2,0,4,2
E01033082,Arson and Criminal Damage,-1,2,0,0,-1
E01033082,Burglary,0,0,-1,-2,0
E01033082,Drug Offences,-2,0,-1,3,0
E01033082,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033082,Possession of Weapons,0,0,0,0,-1
E01033082,Public Order Offences,5,1,-1,3,-2
E01033082,Robbery,0,1,0,0,0
E01033082,Theft,-3,0,-5,4,-6
E01033082,Vehicle Offences,1,0,0,0,1
E01033082,Violence Against the Person,-7,2,-5,3,-4
E01033083,Arson and Criminal Damage,-1,1,2,-2,0
E01033083,Burglary,-4,3,-6,4,-1
E01033083,Drug Offences,-3,-4,-1,0,-4
E01033083,Miscellaneous Crimes Against Society,0,-2,-1,0,1
E01033083,Possession of Weapons,-1,-1,-2,1,0
E01033083,Public Order Offences,-9,0,3,-6,-7
E01033083,Robbery,-3,-4,-3,-2,5
E01033083,Theft,-36,-15,-16,-32,-40
E01033083,Vehicle Offences,1,1,-1,0,0
E01033083,Violence Against the Person,-6,-3,-14,-4,-6
E01033084,Arson and Criminal Damage,1,0,-3,-2,2
E01033084,Burglary,-2,2,-5,0,0
E01033084,Drug Offences,9,1,6,3,-1
E01033084,Miscellaneous Crimes Against Society,0,0,1,-1,-4
E01033084,Possession of Weapons,-1,0,-1,0,0
E01033084,Public Order Offences,-1,-1,0,-1,2
E01033084,Robbery,0,1,-1,0,-1
E01033084,Theft,-3,-4,-1,-3,-2
E01033084,Vehicle Offences,3,-8,-9,-5,3
E01033084,Violence Against the Person,0,2,5,3,-2
E01033085,Arson and Criminal Damage,0,0,1,2,0
E01033085,Burglary,1,1,3,1,-5
E01033085,Drug Offences,1,0,1,7,1
E01033085,Miscellaneous Crimes Against Society,0,0,1,1,0
E01033085,Possession of Weapons,0,1,1,1,0
E01033085,Public Order Offences,-1,0,0,1,-1
E01033085,Robbery,-1,-2,2,0,-2
E01033085,Theft,2,-2,1,2,-4
E01033085,Vehicle Offences,-1,2,-1,0,3
E01033085,Violence Against the Person,-1,-2,-4,-4,-5
E01033086,Arson and Criminal Damage,1,1,0,0,-2
E01033086,Burglary,0,1,0,-1,-1
E01033086,Drug Offences,0,0,0,1,0
E01033086,Miscellaneous Crimes Against Society,0,-1,0,0,2
E01033086,Possession of Weapons,0,0,0,0,-1
E01033086,Public Order Offences,0,-1,1,-2,-2
E01033086,Robbery,0,0,0,1,-2
E01033086,Theft,0,0,-1,1,2
E01033086,Vehicle Offences,-2,-4,1,1,1
E01033086,Violence Against the Person,0,-8,0,-3,-2
E01033093,Arson and Criminal Damage,-2,3,-1,-2,-1
E01033093,Burglary,5,4,4,3,2
E01033093,Drug Offences,0,-1,0,1,3
E01033093,Miscellaneous Crimes Against Society,0,-1,0,1,2
E01033093,Possession of Weapons,0,0,-1,0,0
E01033093,Public Order Offences,2,-2,0,0,1
E01033093,Robbery,0,-1,0,-1,2
E01033093,Theft,3,2,2,-2,0
E01033093,Vehicle Offences,-4,-2,-2,0,1
E01033093,Violence Against the Person,-2,-1,0,2,1
E01033098,Arson and Criminal Damage,0,2,0,1,-1
E01033098,Burglary,1,-1,3,0,2
E01033098,Drug Offences,1,0,0,1,1
E01033098,Miscellaneous Crimes Against Society,-1,0,0,1,0
E01033098,Public Order Offences,2,-1,0,1,0
E01033098,Robbery,0,1,0,-2,-1
E01033098,Theft,4,-2,-3,2,1
E01033098,Vehicle Offences,0,0,0,-1,0
E01033098,Violence Against the Person,0,0,2,2,3
E01033099,Arson and Criminal Damage,1,0,-1,2,-1
E01033099,Burglary,5,3,0,1,2
E01033099,Drug Offences,1,0,-4,2,0
E01033099,Miscellaneous Crimes Against Society,0,0,2,0,0
E01033099,Possession of Weapons,0,2,1,0,0
E01033099,Public Order Offences,1,0,-1,0,-3
E01033099,Robbery,1,2,-2,0,0
E01033099,Theft,-3,5,-2,1,1
E01033099,Vehicle Offences,-1,3,-2,2,1
E01033099,Violence Against the Person,3,-2,-1,2,1
E01033100,Arson and Criminal Damage,1,1,1,-1,1
E01033100,Burglary,1,-1,1,4,-2
E01033100,Drug Offences,1,1,0,-1,2
E01033100,Miscellaneous Crimes Against Society,0,1,-1,0,0
E01033100,Possession of Weapons,0,0,0,0,0
E01033100,Public Order Offences,0,1,2,1,0
E01033100,Robbery,-1,1,-1,-1,0
E01033100,Theft,2,1,-2,-3,3
E01033100,Vehicle Offences,1,2,0,1,1
E01033100,Violence Against the Person,3,4,4,5,-2
E01033101,Arson and Criminal Damage,0,0,0,0,-1
E01033101,Burglary,1,-3,7,1,1
E01033101,Drug Offences,0,0,0,2,0
E01033101,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033101,Possession of Weapons,0,0,0,0,0
E01033101,Public Order Offences,0,1,0,-1,0
E01033101,Robbery,0,-1,0,-2,0
E01033101,Theft,3,-1,-2,-1,-3
E01033101,Vehicle Offences,1,-3,1,-1,-3
E01033101,Violence Against the Person,-3,2,0,0,0
E01033132,Arson and Criminal Damage,-2,1,1,0,2
E01033132,Burglary,-1,1,1,-2,-1
E01033132,Drug Offences,0,0,-1,-1,0
E01033132,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033132,Public Order Offences,2,0,2,-1,2
E01033132,Robbery,0,0,-3,0,-1
E01033132,Theft,-1,3,-3,5,-3
E01033132,Vehicle Offences,1,2,-2,1,-1
E01033132,Violence Against the Person,-5,2,-3,1,-2
E01033133,Arson and Criminal Damage,0,1,-1,0,-1
E01033133,Burglary,2,1,1,0,1
E01033133,Drug Offences,1,0,1,0,0
E01033133,Miscellaneous Crimes Against Society,0,0,0,0,1
E01033133,Possession of Weapons,-1,0,0,0,0
E01033133,Public Order Offences,0,1,-1,-1,0
E01033133,Robbery,0,0,-1,0,0
E01033133,Theft,-1,0,-1,-1,0
E01033133,Vehicle Offences,-2,1,0,-1,1
E01033133,Violence Against the Person,-3,3,-1,0,1
E01033135,Arson and Criminal Damage,0,0,0,0,0
E01033135,Burglary,-2,-3,-1,0,0
E01033135,Drug Offences,0,0,0,0,0
E01033135,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033135,Public Order Offences,0,0,-1,1,1
E01033135,Robbery,0,1,0,-1,2
E01033135,Theft,0,1,-1,0,1
E01033135,Vehicle Offences,0,0,-1,-1,-2
E01033135,Violence Against the Person,1,-1,-1,1,1
E01033146,Arson and Criminal Damage,0,0,-1,1,-1
E01033146,Burglary,-1,-1,-1,0,-1
E01033146,Drug Offences,0,0,-1,1,0
E01033146,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01033146,Public Order Offences,0,-1,-1,0,0
E01033146,Robbery,0,0,-1,0,-2
E01033146,Theft,1,1,1,0,1
E01033146,Vehicle Offences,-1,0,0,1,-1
E01033146,Violence Against the Person,-3,3,-1,1,-2
E01033148,Arson and Criminal Damage,1,0,1,1,0
E01033148,Burglary,-1,-3,-1,-2,-3
E01033148,Drug Offences,0,2,0,0,-1
E01033148,Miscellaneous Crimes Against Society,1,0,0,0,0
E01033148,Possession of Weapons,0,0,1,1,1
E01033148,Public Order Offences,0,0,0,1,-1
E01033148,Robbery,1,2,2,-2,1
E01033148,Theft,0,1,-1,-1,0
E01033148,Vehicle Offences,-2,-1,2,0,-3
E01033148,Violence Against the Person,2,6,0,7,-6
E01033150,Arson and Criminal Damage,0,0,3,3,2
E01033150,Burglary,2,0,-2,2,-1
E01033150,Drug Offences,1,0,0,2,-1
E01033150,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01033150,Possession of Weapons,0,0,1,0,0
E01033150,Public Order Offences,0,-1,-4,1,-1
E01033150,Robbery,-2,-4,3,0,1
E01033150,Theft,1,-2,-4,0,-1
E01033150,Vehicle Offences,0,-4,-2,-2,1
E01033150,Violence Against the Person,0,-2,-1,-1,6
E01033151,Arson and Criminal Damage,1,1,-4,-1,1
E01033151,Burglary,0,3,0,1,-1
E01033151,Drug Offences,2,2,-1,5,0
E01033151,Miscellaneous Crimes Against Society,-1,0,2,1,0
E01033151,Possession of Weapons,-1,0,0,0,0
E01033151,Public Order Offences,2,1,1,0,-1
E01033151,Robbery,0,0,0,0,0
E01033151,Theft,0,-2,1,1,3
E01033151,Vehicle Offences,1,8,2,-3,1
E01033151,Violence Against the Person,3,-1,-1,1,0
E01033153,Arson and Criminal Damage,-1,1,-1,-3,1
E01033153,Burglary,0,1,0,0,0
E01033153,Drug Offences,-1,0,-4,-2,-3
E01033153,Miscellaneous Crimes Against Society,1,0,0,0,0
E01033153,Possession of Weapons,0,0,-1,0,0
E01033153,Public Order Offences,0,-1,-1,-2,-4
E01033153,Robbery,-1,-1,0,0,0
E01033153,Theft,-2,2,-3,-1,4
E01033153,Vehicle Offences,2,1,-1,3,2
E01033153,Violence Against the Person,-2,-7,2,2,6
E01033207,Arson and Criminal Damage,3,1,-1,-1,-2
E01033207,Burglary,-1,-1,3,-1,-3
E01033207,Drug Offences,4,0,-1,3,0
E01033207,Miscellaneous Crimes Against Society,0,1,0,-2,0
E01033207,Possession of Weapons,0,-1,0,0,0
E01033207,Public Order Offences,3,4,2,2,1
E01033207,Robbery,-3,-2,-3,-3,-2
E01033207,Theft,-8,0,-2,-1,-2
E01033207,Vehicle Offences,1,-1,-2,3,-2
E01033207,Violence Against the Person,8,5,9,2,-6
E01033208,Arson and Criminal Damage,-1,1,1,0,1
E01033208,Burglary,1,1,-2,0,1
E01033208,Drug Offences,2,2,-1,-3,4
E01033208,Miscellaneous Crimes Against Society,0,-1,0,-1,0
E01033208,Possession of Weapons,0,0,0,-1,1
E01033208,Public Order Offences,0,0,1,0,0
E01033208,Robbery,1,0,-1,0,1
E01033208,Theft,-8,1,-4,1,-6
E01033208,Vehicle Offences,-1,-3,0,0,0
E01033208,Violence Against the Person,-4,2,3,4,-4
E01033320,Arson and Criminal Damage,1,1,0,1,0
E01033320,Burglary,0,0,-1,-1,0
E01033320,Drug Offences,1,0,-1,0,-1
E01033320,Miscellaneous Crimes Against Society,0,0,1,0,1
E01033320,Public Order Offences,1,2,-1,-1,0
E01033320,Robbery,0,0,0,-1,1
E01033320,Theft,-3,-1,-1,0,0
E01033320,Vehicle Offences,-2,-1,1,0,-1
E01033320,Violence Against the Person,-2,4,-4,-9,2
E01033322,Arson and Criminal Damage,3,0,0,1,0
E01033322,Burglary,-1,1,1,2,1
E01033322,Drug Offences,0,0,0,1,0
E01033322,Miscellaneous Crimes Against Society,0,0,1,0,0
E01033322,Public Order Offences,1,-1,0,0,-1
E01033322,Theft,-1,4,0,-1,0
E01033322,Vehicle Offences,-1,-2,0,0,0
E01033322,Violence Against the Person,1,0,0,1,0
E01033324,Arson and Criminal Damage,1,0,1,-1,0
E01033324,Burglary,-2,-2,0,-1,1
E01033324,Drug Offences,0,-2,1,1,0
E01033324,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033324,Possession of Weapons,0,0,0,0,0
E01033324,Public Order Offences,-1,0,-2,2,-1
E01033324,Robbery,1,4,0,-1,0
E01033324,Theft,0,1,-1,0,-1
E01033324,Vehicle Offences,-9,3,-3,-1,4
E01033324,Violence Against the Person,1,-2,3,0,2
E01033325,Arson and Criminal Damage,0,-1,-1,0,0
E01033325,Burglary,2,-1,0,0,1
E01033325,Drug Offences,0,0,0,0,0
E01033325,Possession of Weapons,0,-1,0,0,0
E01033325,Public Order Offences,0,0,-1,0,0
E01033325,Robbery,0,2,4,0,0
E01033325,Theft,0,1,1,1,2
E01033325,Vehicle Offences,0,0,0,1,0
E01033325,Violence Against the Person,-1,0,-4,2,-1
E01033327,Arson and Criminal Damage,-2,3,-4,3,-1
E01033327,Burglary,-1,1,-4,-1,3
E01033327,Drug Offences,11,-1,-2,1,-5
E01033327,Miscellaneous Crimes Against Society,-2,1,-1,0,1
E01033327,Possession of Weapons,-1,2,0,1,0
E01033327,Public Order Offences,-2,-6,-5,-3,-1
E01033327,Robbery,2,-5,1,1,-3
E01033327,Theft,-23,-8,10,-11,-16
E01033327,Vehicle Offences,0,1,-1,7,1
E01033327,Violence Against the Person,-3,-7,4,-5,-15
E01033341,Arson and Criminal Damage,1,1,0,-1,-2
E01033341,Burglary,0,-1,0,-1,1
E01033341,Drug Offences,0,-1,-2,2,1
E01033341,Miscellaneous Crimes Against Society,0,-1,-1,0,1
E01033341,Possession of Weapons,-1,0,0,0,0
E01033341,Public Order Offences,-2,2,-2,-1,1
E01033341,Robbery,0,0,0,-1,0
E01033341,Theft,-6,6,-3,-1,3
E01033341,Vehicle Offences,1,3,0,-3,2
E01033341,Violence Against the Person,4,8,0,-1,-5
E01033424,Arson and Criminal Damage,0,-5,4,0,1
E01033424,Burglary,5,0,-2,4,-1
E01033424,Drug Offences,1,-2,-2,-5,-2
E01033424,Miscellaneous Crimes Against Society,1,-1,0,-1,-1
E01033424,Possession of Weapons,0,-1,-2,-1,1
E01033424,Public Order Offences,-5,1,3,-10,-6
E01033424,Robbery,0,0,-3,-3,-9
E01033424,Theft,-34,1,-11,-43,-34
E01033424,Vehicle Offences,-1,1,1,0,2
E01033424,Violence Against the Person,-26,-11,1,-21,-9
E01033455,Arson and Criminal Damage,-3,-1,0,-5,-1
E01033455,Burglary,-4,0,0,0,2
E01033455,Drug Offences,0,0,0,5,1
E01033455,Miscellaneous Crimes Against Society,0,1,0,-1,0
E01033455,Possession of Weapons,0,0,-1,1,0
E01033455,Public Order Offences,-2,4,2,-1,-1
E01033455,Robbery,2,0,-1,0,1
E01033455,Theft,3,0,-5,0,-1
E01033455,Vehicle Offences,1,2,-1,1,1
E01033455,Violence Against the Person,-2,1,6,1,2
E01033456,Arson and Criminal Damage,1,3,-1,-1,-1
E01033456,Burglary,5,-3,-1,2,-2
E01033456,Drug Offences,1,-1,2,0,0
E01033456,Miscellaneous Crimes Against Society,0,1,-2,0,0
E01033456,Possession of Weapons,0,0,0,0,0
E01033456,Public Order Offences,0,3,-2,0,-1
E01033456,Robbery,3,0,0,1,0
E01033456,Theft,3,1,-2,0,2
E01033456,Vehicle Offences,1,2,1,-1,-1
E01033456,Violence Against the Person,4,12,1,0,1
E01033457,Arson and Criminal Damage,-2,0,1,2,0
E01033457,Burglary,-2,-1,-1,-1,-2
E01033457,Drug Offences,0,6,-1,0,-1
E01033457,Miscellaneous Crimes Against Society,-1,1,0,0,0
E01033457,Possession of Weapons,0,0,0,1,0
E01033457,Public Order Offences,1,2,1,0,-2
E01033457,Robbery,-1,1,-1,-1,-1
E01033457,Theft,-2,-7,-1,-5,-6
E01033457,Vehicle Offences,1,2,-3,-5,0
E01033457,Violence Against the Person,2,-2,5,-1,-10
E01033463,Arson and Criminal Damage,0,-1,1,1,2
E01033463,Burglary,0,4,-4,-2,-2
E01033463,Drug Offences,-1,-1,1,0,-1
E01033463,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033463,Possession of Weapons,0,0,1,0,0
E01033463,Public Order Offences,-1,0,0,-1,0
E01033463,Robbery,1,1,-3,0,0
E01033463,Theft,0,1,1,0,0
E01033463,Vehicle Offences,2,-2,1,2,1
E01033463,Violence Against the Person,-4,-1,1,1,-1
E01033464,Arson and Criminal Damage,8,0,0,-2,2
E01033464,Burglary,2,0,0,-2,0
E01033464,Drug Offences,4,0,1,-1,-1
E01033464,Miscellaneous Crimes Against Society,0,0,1,-1,-3
E01033464,Possession of Weapons,0,0,0,-1,0
E01033464,Public Order Offences,2,1,-1,0,1
E01033464,Robbery,-2,-1,0,-1,0
E01033464,Theft,1,0,1,1,-2
E01033464,Vehicle Offences,5,5,-8,-7,-2
E01033464,Violence Against the Person,5,10,-1,6,2
E01033485,Arson and Criminal Damage,0,2,-5,-1,3
E01033485,Burglary,-1,0,-2,0,0
E01033485,Drug Offences,1,7,-1,2,3
E01033485,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01033485,Possession of Weapons,0,1,0,0,0
E01033485,Public Order Offences,-3,3,1,1,5
E01033485,Robbery,-3,-1,-1,0,-1
E01033485,Theft,-3,-4,-2,1,-3
E01033485,Vehicle Offences,3,0,-10,-1,-1
E01033485,Violence Against the Person,1,3,-8,-1,-3
E01033486,Arson and Criminal Damage,0,1,0,0,0
E01033486,Burglary,-2,1,-1,0,-1
E01033486,Drug Offences,0,1,2,3,0
E01033486,Miscellaneous Crimes Against Society,0,0,0,0,0
E01033486,Possession of Weapons,0,-1,0,1,1
E01033486,Public Order Offences,0,5,2,1,2
E01033486,Robbery,-1,0,-1,-1,3
E01033486,Theft,-2,-2,2,-2,-3
E01033486,Vehicle Offences,0,-1,-1,0,-1
E01033486,Violence Against the Person,3,1,2,-1,-3
E01033487,Arson and Criminal Damage,-1,0,-1,0,0
E01033487,Burglary,0,1,0,0,0
E01033487,Drug Offences,0,0,0,0,0
E01033487,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01033487,Public Order Offences,0,0,0,0,0
E01033487,Robbery,0,1,0,0,0
E01033487,Theft,0,0,-2,0,-3
E01033487,Vehicle Offences,0,0,0,0,0
E01033487,Violence Against the Person,-1,1,0,-1,1
E01033488,Arson and Criminal Damage,1,2,1,0,1
E01033488,Burglary,0,1,1,-1,-2
E01033488,Drug Offences,2,0,0,0,-2
E01033488,Miscellaneous Crimes Against Society,0,0,0,0,-1
E01033488,Possession of Weapons,2,0,0,0,-1
E01033488,Public Order Offences,-2,4,1,-4,-2
E01033488,Robbery,-1,-2,-1,0,2
E01033488,Theft,-1,-2,-2,-2,0
E01033488,Vehicle Offences,-1,-1,-3,-3,-2
E01033488,Violence Against the Person,3,-1,-9,1,0
E01033489,Arson and Criminal Damage,0,0,0,1,1
E01033489,Burglary,-6,0,-2,0,0
E01033489,Drug Offences,2,2,0,1,-1
E01033489,Miscellaneous Crimes Against Society,0,2,1,0,0
E01033489,Possession of Weapons,0,0,1,0,0
E01033489,Public Order Offences,-1,1,1,1,0
E01033489,Robbery,-2,-8,0,0,1
E01033489,Theft,-8,3,-11,-9,-4
E01033489,Vehicle Offences,-1,0,-1,-2,1
E01033489,Violence Against the Person,1,-1,6,1,-1
E01033490,Arson and Criminal Damage,-1,1,2,1,1
E01033490,Burglary,-5,-2,-1,-2,-4
E01033490,Drug Offences,0,1,1,0,-2
E01033490,Possession of Weapons,0,1,0,-1,0
E01033490,Public Order Offences,-1,-1,-1,-1,0
E01033490,Robbery,-1,-1,1,-1,-2
E01033490,Theft,-21,-11,-2,-20,-6
E01033490,Vehicle Offences,-2,-1,1,-1,0
E01033490,Violence Against the Person,-3,-3,-2,-4,-3
E01033491,Arson and Criminal Damage,-2,-1,0,8,0
E01033491,Burglary,0,-3,-7,-3,0
E01033491,Drug Offences,4,-3,-2,0,-1
E01033491,Miscellaneous Crimes Against Society,1,-1,0,-2,0
E01033491,Possession of Weapons,0,0,0,0,0
E01033491,Public Order Offences,-1,1,-5,-12,-1
E01033491,Robbery,-1,0,1,-3,-1
E01033491,Theft,-13,4,-9,-1,-5
E01033491,Vehicle Offences,-1,0,0,-4,4
E01033491,Violence Against the Person,-11,4,8,-9,-7
E01033492,Arson and Criminal Damage,-1,-1,-3,0,1
E01033492,Burglary,-1,-1,0,1,0
E01033492,Drug Offences,-2,1,0,0,0
E01033492,Miscellaneous Crimes Against Society,0,0,0,1,0
E01033492,Possession of Weapons,-1,0,0,0,0
E01033492,Public Order Offences,0,-1,-1,-2,0
E01033492,Robbery,0,1,-1,0,-1
E01033492,Theft,-5,-3,-3,-4,-1
E01033492,Vehicle Offences,1,1,-1,2,-1
E01033492,Violence Against the Person,0,4,4,-2,0
E01033493,Arson and Criminal Damage,0,0,0,0,0
E01033493,Burglary,0,-1,0,-1,0
E01033493,Drug Offences,0,0,0,0,0
E01033493,Possession of Weapons,-1,-1,0,0,0
E01033493,Public Order Offences,0,0,0,0,0
E01033493,Robbery,1,0,0,0,0
E01033493,Theft,-2,1,-1,-1,0
E01033493,Vehicle Offences,-2,-1,-1,-1,0
E01033493,Violence Against the Person,0,-1,-1,-2,0
E01033494,Arson and Criminal Damage,-1,0,0,-2,0
E01033494,Burglary,-2,-2,3,1,-1
E01033494,Drug Offences,0,-3,0,1,-1
E01033494,Miscellaneous Crimes Against Society,0,0,-1,0,0
E01033494,Possession of Weapons,-1,0,0,0,0
E01033494,Public Order Offences,0,0,1,0,0
E01033494,Robbery,-1,-1,0,1,0
E01033494,Theft,-6,-1,1,1,7
E01033494,Vehicle Offences,3,-1,2,-2,0
E01033494,Violence Against the Person,-1,-1,0,2,1
E01033568,Arson and Criminal Damage,-2,1,0,0,-1
E01033568,Burglary,1,0,2,-1,2
E01033568,Drug Offences,1,0,0,2,0
E01033568,Miscellaneous Crimes Against Society,0,1,1,1,0
E01033568,Possession of Weapons,0,0,0,0,1
E01033568,Public Order Offences,-2,1,0,4,-2
E01033568,Robbery,-1,0,2,1,0
E01033568,Theft,1,4,3,-2,-5
E01033568,Vehicle Offences,-1,1,3,-2,0
E01033568,Violence Against the Person,0,-3,0,4,-3
E01033569,Arson and Criminal Damage,-1,1,2,-2,-3
E01033569,Burglary,0,2,1,-1,-2
E01033569,Drug Offences,2,0,-1,1,2
E01033569,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01033569,Possession of Weapons,0,-1,0,0,0
E01033569,Public Order Offences,1,0,1,0,0
E01033569,Robbery,0,0,0,0,0
E01033569,Theft,-5,4,-4,-4,-9
E01033569,Vehicle Offences,1,-1,1,0,1
E01033569,Violence Against the Person,1,-1,1,-1,2
E01033570,Arson and Criminal Damage,0,0,0,0,1
E01033570,Burglary,2,1,-1,3,2
E01033570,Drug Offences,2,0,2,0,2
E01033570,Miscellaneous Crimes Against Society,-1,0,0,0,-1
E01033570,Possession of Weapons,0,0,0,1,0
E01033570,Public Order Offences,0,0,1,0,-1
E01033570,Robbery,0,0,0,1,3
E01033570,Theft,-2,3,-3,0,2
E01033570,Vehicle Offences,-3,3,2,0,-1
E01033570,Violence Against the Person,1,3,0,5,2
E01033571,Arson and Criminal Damage,-5,-1,-1,-1,-2
E01033571,Burglary,0,1,1,0,0
E01033571,Drug Offences,-1,0,0,1,0
E01033571,Miscellaneous Crimes Against Society,0,0,0,0,0
